TRADING SESSION ANALYSIS - NIFTY 50 (Local 5)
Generated,3/3/2026, 1:42:44 PM
Start Date,1/3/2022, 3:15:00 PM

PERFORMANCE SUMMARY
Total P&L,613476.80
Win Rate,42.9%
Winning Trades,147
Losing Trades,196
Avg Win,21861.49
Avg Loss,13266.14
Profit Factor,1.24

POSITION SUMMARY
ID,Direction,Entry Date/Time,Exit Date/Time,Entry Price,Exit Price,Qty,PnL,Duration (min),SL,Target,SL Hit,TP Hit,Trend Reversed,PnL at Reversal,Exit Reason,Category,LT Market,HT Market,Entry Pos,LLHH Pivot,Entry Sign,Align E(S),Align E(V),Align M(S),Align M(V),Notes,Screenshot (E),Screenshot (M)
pos-1772470306925-get7um2dh,SHORT,29-09-2022 17:10:00,29-09-2022 17:25:00,16924.35,16880.2,513,22648.95,15.0,16943.233051173527,16884.815582916504,NO,NO,YES,-11630.85,TP,System,Range,Bear-Trend,gap,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772470160215-1ebixbg8z,LONG,27-09-2022 18:20:00,27-09-2022 20:00:00,17063.15,17003.7,196,-11652.20,100.0,17012.15,17165.15,NO,NO,YES,-6742.40,SL,System,Bull-Trend,Range,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772470125474-42gkew3n1,LONG,27-09-2022 17:35:00,27-09-2022 17:45:00,17075.05,17029.5,227,-10339.85,10.0,17031.05,17163.05,NO,NO,YES,-6291.60,SL,System,Bull-Trend,Range,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772470035075-1psr9i6am,SHORT,26-09-2022 17:50:00,26-09-2022 18:05:00,17055.1,17108.7,312,-16723.20,15.0,17087.1,16991.1,NO,NO,YES,-6742.40,SL,System,Range,Bear-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772469933795-8qxqd24rl,SHORT,23-09-2022 18:55:00,23-09-2022 19:55:00,17392.1,17324.8,344,23151.20,60.0,17421.1,17334.1,NO,NO,YES,-6742.40,TP,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772469899085-xpwr8cmcr,SHORT,23-09-2022 15:35:00,23-09-2022 18:00:00,17471.25,17409.5,344,21242.00,145.0,17500.25,17413.25,NO,NO,YES,-6742.40,TP,System,Bear-Trend,Bear-Trend,gap,LH-LL,None,Yes,Yes,Yes,Yes,"",,
pos-1772469743596-0l20ribha,SHORT,22-09-2022 20:30:00,22-09-2022 20:45:00,17649.65,17626.5,538,12454.70,15.0,17667.91612594046,17612.2206964913,NO,YES,YES,-6742.40,MANUAL,System,Range,Range,on-MA,HH-HL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772469675523-xedy8vc1m,SHORT,22-09-2022 17:50:00,22-09-2022 18:20:00,17554.6,17578.4,454,-10805.20,30.0,17576.6,17510.6,NO,NO,YES,-6742.40,SL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772469574381-l3hyi9a1o,SHORT,21-09-2022 19:25:00,21-09-2022 19:35:00,17757.2,17782.65,434,-11045.30,10.0,17780.2,17711.2,NO,NO,YES,-6742.40,SL,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772469425422-emdsl5lu1,SHORT,21-09-2022 16:50:00,21-09-2022 17:10:00,17799.15,17749.15,605,30250.00,20.0,17814.41250480954,17764.838053097348,NO,NO,YES,-6742.40,TP,System,Range,Bear-Trend,on-MA,HH-LL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772469318573-8ioy332ut,SHORT,20-09-2022 20:00:00,20-09-2022 20:40:00,17865.5,17804.55,416,25355.20,40.0,17889.5,17817.5,NO,NO,YES,-6742.40,TP,System,Bear-Trend,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772469187134-v3usf5iml,LONG,20-09-2022 15:15:00,20-09-2022 19:45:00,17847.45,17877.25,270,8046.00,270.0,17618.69726818007,,NO,NO,YES,9855.00,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772468882940-s7xgjo1o8,SHORT,16-09-2022 17:25:00,16-09-2022 18:35:00,17679.2,17624.45,476,26061.00,70.0,17700.2,17637.2,NO,NO,YES,9855.00,TP,System,Bear-Trend,Bear-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772468836880-htzfm5114,LONG,16-09-2022 16:20:00,16-09-2022 16:55:00,17702.85,17670.3,526,-17121.30,35.0,17683.85,17740.85,NO,NO,YES,-6291.60,SL,System,Range,Bear-Trend,gap-opposite,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772468689710-0yqvr4pgv,SHORT,15-09-2022 18:40:00,15-09-2022 19:10:00,17923.25,17878.45,514,23027.20,30.0,17941.931705395826,17883.566699487987,NO,NO,YES,9855.00,TP,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772468588988-hu1xa6k8k,SHORT,15-09-2022 15:55:00,15-09-2022 16:10:00,17972.85,17915.35,370,21275.00,15.0,17999.85,17918.85,NO,NO,YES,9855.00,TP,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772468557306-m9hjvwz9i,SHORT,15-09-2022 14:55:00,15-09-2022 15:05:00,18074.65,18018.6,434,24325.70,10.0,18097.65,18028.65,NO,NO,YES,9855.00,TP,System,Range,Bull-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772468474815-zkhx6pmsq,LONG,14-09-2022 17:50:00,14-09-2022 18:40:00,18017.35,18055.9,555,21395.25,50.0,17999.35,18053.35,NO,NO,YES,-6291.60,TP,System,Bull-Reversal,Range,gap,LH-HL,Reverse-H3/L3,Yes,Yes,Yes,Yes,"",,
pos-1772468454626-qvi8pret2,LONG,14-09-2022 17:05:00,14-09-2022 17:35:00,17961.1,18007.2,526,24248.60,30.0,17942.1,17999.1,NO,NO,YES,-6291.60,TP,System,Bull-Trend,Bear-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772468420440-nuf7hgv74,LONG,14-09-2022 15:15:00,14-09-2022 15:25:00,17942.35,17901.7,256,-10406.40,10.0,17903.35,18020.35,NO,NO,YES,-6291.60,SL,System,Range,Bear-Trend,gap-opposite,HH-LL,H3/L3,Yes,Yes,Yes,Yes,"",,
pos-1772417787788-m8xl86km0,SHORT,12-09-2022 19:45:00,12-09-2022 20:50:00,17964.2,17925.5,555,21478.50,65.0,17982.2,17928.2,NO,NO,YES,9855.00,TP,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772417760520-exketr08m,SHORT,12-09-2022 18:30:00,12-09-2022 19:30:00,17949.55,17962.85,769,-10227.70,60.0,17962.55,17923.55,NO,NO,YES,9855.00,SL,System,Range,Bull-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772417372963-h384k8zol,LONG,08-09-2022 19:30:00,08-09-2022 20:45:00,17750.55,17797.05,285,13252.50,75.0,17715.55,17820.55,NO,YES,YES,-6291.60,TIME_OVER,System,Bull-Trend,Bull-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772417334415-j44aafo7h,LONG,08-09-2022 17:10:00,08-09-2022 18:25:00,17744.2,17707.5,555,-20368.50,75.0,17726.2,17780.2,NO,NO,YES,-6291.60,SL,System,Bull-Reversal,Bull-Trend,on-MA,LH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772417160888-43n0jclxy,LONG,07-09-2022 17:40:00,07-09-2022 20:45:00,17614.6,17631.75,526,9020.90,185.0,17595.6,17652.6,NO,YES,YES,-2682.60,TIME_OVER,System,Bull-Reversal,Range,gap,LH-HL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772417114961-2h0l42rr2,LONG,07-09-2022 15:05:00,07-09-2022 16:40:00,17582.7,17538.55,243,-10728.45,95.0,17541.7,17664.7,NO,NO,YES,-6291.60,SL,System,Bear-Trend,Bear-Trend,gap-opposite,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",,
pos-1772416993284-zuni76weo,LONG,06-09-2022 17:10:00,06-09-2022 20:10:00,17672.5,17641.05,370,-11636.50,180.0,17645.5,17726.5,NO,NO,YES,-2793.50,SL,System,Range,Range,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772416798242-ddqju55ek,LONG,05-09-2022 17:35:00,05-09-2022 18:15:00,17649.65,17677.65,769,21532.00,40.0,17636.65,17675.65,NO,NO,YES,-6291.60,TP,System,Bull-Reversal,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772416769574-bila91f06,LONG,05-09-2022 16:15:00,05-09-2022 16:25:00,17647,17626.75,526,-10651.50,10.0,17628,17685,NO,NO,YES,-6291.60,SL,System,Bull-Trend,Bull-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772416554027-7lcwx3xgo,LONG,02-09-2022 18:40:00,02-09-2022 20:15:00,17585.55,17557.95,500,-13800.00,95.0,17565.55,17625.55,NO,NO,YES,-6291.60,SL,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772414169345-vextukrfd,LONG,30-08-2022 19:30:00,30-08-2022 20:20:00,17660.8,17710.3,555,27472.50,50.0,17642.8,17696.8,NO,NO,YES,-6291.60,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772414133989-30dakmj7b,LONG,30-08-2022 16:35:00,30-08-2022 17:50:00,17541.65,17589.85,416,20051.20,75.0,17517.65,17589.65,NO,NO,YES,-6291.60,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772414000723-j1zuk7d86,LONG,29-08-2022 17:45:00,29-08-2022 18:15:00,17339.1,17324.2,434,-6466.60,30.0,17316.1,17385.1,NO,NO,YES,-6291.60,MANUAL,System,Bull-Trend,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772413818111-4ubkwus89,SHORT,26-08-2022 16:40:00,26-08-2022 17:15:00,17586.8,17612.25,454,-11554.30,35.0,17608.8,17542.8,NO,NO,YES,-2793.50,SL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772413715641-q79ps304b,LONG,25-08-2022 16:05:00,25-08-2022 16:40:00,17688.35,17676.85,909,-10453.50,35.0,17677.35,17710.35,NO,NO,YES,-6291.60,SL,System,Bull-Trend,Bull-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772413697273-ey39wnm0w,LONG,25-08-2022 15:25:00,25-08-2022 15:45:00,17706.45,17679.35,588,-15934.80,20.0,17689.45,17740.45,NO,NO,YES,-6291.60,SL,System,Bull-Trend,Bull-Trend,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772413630573-ik2a0fyrh,SHORT,24-08-2022 17:40:00,24-08-2022 17:55:00,17566.35,17590.1,555,-13181.25,15.0,17584.35,17530.35,NO,NO,YES,-2793.50,SL,System,Range,Range,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772413522129-bbih0n2ft,SHORT,23-08-2022 17:10:00,23-08-2022 18:20:00,17469.85,17530.75,238,-14494.20,70.0,17511.85,17385.85,NO,NO,YES,-14494.20,SL,System,Bear-Trend,Bear-Trend,on-MA,HH-LL,None,Yes,Yes,Yes,Yes,"",,
pos-1772413504931-qp41w3dvk,SHORT,23-08-2022 16:35:00,23-08-2022 16:50:00,17412.65,17473.95,188,-11524.40,15.0,17465.65,17306.65,NO,NO,YES,-2793.50,SL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772413244851-z8r5liaea,SHORT,22-08-2022 15:35:00,22-08-2022 20:30:00,17585.8,17469.15,208,24263.20,295.0,17633.8,17489.8,NO,NO,YES,-2793.50,TP,System,Bear-Trend,Bear-Trend,gap,LH-LL,None,Yes,Yes,Yes,Yes,"",,
pos-1772366868992-r3tj8xc2p,SHORT,19-08-2022 20:05:00,19-08-2022 20:50:00,17784.65,17736.3,526,25432.10,45.0,17803.65,17746.65,NO,NO,YES,946.80,TP,System,Range,Bear-Trend,gap-opposite,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772366819850-ct7tmvmoa,SHORT,19-08-2022 18:45:00,19-08-2022 19:05:00,17804.45,17763.55,500,20450.00,20.0,17824.45,17764.45,NO,NO,YES,-2793.50,TP,System,Range,Bear-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772361986162-td97v15uf,SHORT,19-08-2022 17:45:00,19-08-2022 17:55:00,17791.15,17744.7,476,22110.20,10.0,17812.15,17749.15,NO,NO,YES,-2793.50,TP,System,Bear-Trend,Bear-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772361931030-akvu12dj4,SHORT,19-08-2022 15:25:00,19-08-2022 16:30:00,17952.5,17902.65,454,22631.90,65.0,17974.5,17908.5,NO,NO,YES,-2793.50,TP,System,Bull-Trend,Bull-Trend,gap-opposite,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772361831514-2tka5i9jg,LONG,18-08-2022 17:40:00,18-08-2022 19:40:00,17870.05,17915.2,500,22575.00,120.0,17850.05,17910.05,NO,NO,YES,946.80,TP,System,Bear-Trend,Bear-Trend,gap-opposite,LH-LL,None,Yes,Yes,Yes,Yes,"",,
pos-1772361775750-cqa5mz2qv,SHORT,18-08-2022 16:30:00,18-08-2022 16:45:00,17912.45,17886.65,909,23452.20,15.0,17966.049212288304,17901.12798345806,NO,NO,YES,-2793.50,TP,System,Bear-Reversal,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772361527742-79tb4a3ow,LONG,17-08-2022 15:30:00,17-08-2022 20:30:00,17903.3,17962.4,400,23640.00,300.0,17878.3,17953.3,NO,NO,YES,946.80,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772361434583-6tpzekhpr,SHORT,16-08-2022 18:10:00,16-08-2022 20:30:00,17797.1,17817.75,555,-11460.75,140.0,17815.1,17761.1,NO,NO,YES,-5938.50,SL,System,Bear-Reversal,Bull-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772361325900-azlhsqj6d,SHORT,12-08-2022 19:20:00,12-08-2022 20:15:00,17707.8,17666.2,526,21881.60,55.0,17726.8,17669.8,NO,NO,YES,-2793.50,TP,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772361183164-ybk48whgv,SHORT,11-08-2022 18:20:00,11-08-2022 18:55:00,17672.55,17644.6,833,23282.35,35.0,17684.55,17648.55,NO,NO,YES,-2793.50,TP,System,Bull-Trend,Bull-Trend,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772361071361-d2auy5ydl,SHORT,10-08-2022 18:20:00,10-08-2022 19:40:00,17509.2,17531.25,714,-15743.70,80.0,17523.2,17481.2,NO,NO,YES,-2793.50,SL,System,Range,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772360817384-9s4lok4dm,LONG,08-08-2022 15:30:00,08-08-2022 16:05:00,17427.8,17464.15,625,22718.75,35.0,17411.8,17459.8,NO,NO,YES,-5938.50,TP,System,Bull-Trend,Range,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772351286896-94lih75wu,LONG,02-08-2022 17:40:00,02-08-2022 18:05:00,17292.4,17251,500,-20700.00,25.0,17272.4,17332.4,NO,NO,YES,-5938.50,SL,System,Bull-Trend,Range,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772351265630-o1y1m4b73,LONG,02-08-2022 16:40:00,02-08-2022 17:05:00,17254.9,17298.9,555,24420.00,25.0,17236.9,17290.9,NO,NO,YES,-5938.50,TP,System,Bear-Reversal,Bear-Trend,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772351247956-tdonl7ek5,LONG,02-08-2022 16:20:00,02-08-2022 16:30:00,17268.35,17243.85,609,-14920.50,10.0,17251.978818776453,17301.211312043095,NO,NO,YES,-5938.50,SL,System,Bear-Trend,Bear-Trend,gap-opposite,HH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772351079953-wu52or7ft,SHORT,28-07-2022 20:25:00,28-07-2022 20:30:00,16879.3,16917.7,666,-25574.40,5.0,16894.3,16849.3,NO,NO,YES,-2793.50,SL,System,Bear-Reversal,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772351042716-dwlv0njzy,LONG,28-07-2022 19:15:00,28-07-2022 20:10:00,16924.15,16883.15,370,-15170.00,55.0,16897.15,16978.15,NO,NO,YES,-5938.50,SL,System,Bull-Trend,Bull-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772350983686-76c27xmmq,LONG,28-07-2022 16:25:00,28-07-2022 17:05:00,16850.95,16885.8,625,21781.25,40.0,16834.95,16882.95,NO,NO,YES,-5938.50,TP,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772350808556-8kdof5qw0,SHORT,26-07-2022 17:55:00,26-07-2022 18:05:00,16531.75,16554.6,500,-11425.00,10.0,16551.75,16491.75,NO,NO,YES,-2793.50,SL,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",,
pos-1772350783328-h78sa5q9w,SHORT,26-07-2022 16:35:00,26-07-2022 17:20:00,16508.15,16529.95,500,-10900.00,45.0,16528.15,16468.15,NO,NO,YES,-2793.50,SL,System,Bear-Trend,Bear-Trend,gap,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772350699930-enlxz7hsn,LONG,25-07-2022 19:30:00,25-07-2022 19:55:00,16625.5,16679.15,454,24357.10,25.0,16603.5,16669.5,NO,NO,YES,-5938.50,TP,System,Bull-Trend,Range,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772350622254-5gql8x0ap,LONG,22-07-2022 19:05:00,22-07-2022 19:30:00,16681.1,16720.85,526,20908.50,25.0,16662.1,16719.1,NO,NO,YES,-5938.50,TP,System,Range,Bull-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772350578561-6sxxj35cz,SHORT,22-07-2022 15:40:00,22-07-2022 16:00:00,16629,16652.15,454,-10510.10,20.0,16651,16585,NO,NO,YES,-2793.50,SL,System,Range,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772350465191-tm1jboz76,LONG,19-07-2022 19:00:00,19-07-2022 19:55:00,16282.9,16321.95,588,22961.40,55.0,16265.9,16316.9,NO,NO,YES,-5938.50,TP,System,Range,Bull-Trend,gap-opposite,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772350422824-yxrst2j6w,LONG,19-07-2022 15:10:00,19-07-2022 16:35:00,16264.55,16320.45,370,20683.00,85.0,16237.55,16318.55,NO,NO,YES,-5938.50,TP,System,Bull-Trend,Bull-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772350293772-op1zakjwu,LONG,18-07-2022 17:35:00,18-07-2022 20:20:00,16210.75,16262.9,476,24823.40,165.0,16189.75,16252.75,NO,NO,YES,-5938.50,TP,System,Bull-Reversal,Bull-Trend,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772350205809-vbnlowbbl,SHORT,15-07-2022 15:50:00,15-07-2022 20:05:00,15979.7,16025.55,400,-18340.00,255.0,16004.7,15929.7,NO,NO,YES,-80.00,SL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772350118881-ou836ialz,SHORT,14-07-2022 16:30:00,14-07-2022 16:45:00,16025,15984.3,526,21408.20,15.0,16044,15987,NO,NO,YES,-2793.50,TP,System,Range,Range,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772349984393-b0xelx455,SHORT,13-07-2022 15:00:00,13-07-2022 16:05:00,16113.55,16068.95,555,24753.00,65.0,16131.55,16077.55,NO,NO,YES,-2793.50,TP,System,Range,Range,gap-opposite,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772349956512-5lsna857u,LONG,12-07-2022 20:00:00,12-07-2022 20:15:00,16139.85,16113.1,416,-11128.00,15.0,16115.85,16187.85,NO,NO,YES,-80.00,SL,System,Bull-Trend,Range,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772349824168-618kan3xg,SHORT,11-07-2022 16:30:00,11-07-2022 17:55:00,16152.25,16123.3,714,20670.30,85.0,16166.25,16124.25,NO,NO,YES,-2793.50,TP,System,Bear-Reversal,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772349721496-shr3a7l33,SHORT,08-07-2022 19:15:00,08-07-2022 20:30:00,16206.2,16221.45,434,-6618.50,75.0,16229.2,16160.2,NO,NO,YES,-2793.50,MANUAL,System,Range,Bull-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772349662149-2n0xs4bb5,LONG,08-07-2022 15:45:00,08-07-2022 17:30:00,16197.05,16174.5,454,-10237.70,105.0,16175.05,16241.05,NO,NO,YES,-1884.10,SL,System,Bull-Trend,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772349595139-5w2pi27aj,SHORT,07-07-2022 19:15:00,07-07-2022 20:45:00,16113.6,16137.8,312,-7550.40,90.0,16145.6,16049.6,YES,NO,YES,-9578.40,TIME_OVER,System,Range,Bull-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772349579755-yalccr01x,SHORT,07-07-2022 18:40:00,07-07-2022 19:05:00,16109.15,16141.3,416,-13374.40,25.0,16133.15,16061.15,NO,NO,YES,-1884.10,SL,System,Range,Bull-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772349535493-942i1av0s,SHORT,07-07-2022 15:10:00,07-07-2022 16:05:00,16085,16116.35,333,-10439.55,55.0,16115,16025,NO,NO,YES,-1884.10,SL,System,Bull-Trend,Bull-Trend,gap-opposite,LH-HL,H3/L3,Yes,Yes,Yes,Yes,"",,
pos-1772349431240-3skun690m,LONG,06-07-2022 15:35:00,06-07-2022 17:05:00,15883.85,15857.05,384,-10291.20,90.0,15857.85,15935.85,NO,NO,YES,-9578.40,SL,System,Bull-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772349386310-doibh8l9n,SHORT,05-07-2022 18:55:00,05-07-2022 19:15:00,15971.1,15919.25,500,25925.00,20.0,15991.1,15931.1,NO,NO,YES,-1884.10,TP,System,Bear-Trend,Bull-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772349319189-olux16flm,LONG,05-07-2022 15:55:00,05-07-2022 18:55:00,15981.35,15971.1,454,-4653.50,180.0,15675.820142362447,,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772349135303-qviigevtl,LONG,01-07-2022 17:45:00,01-07-2022 20:35:00,15656.55,15733.7,312,24070.80,170.0,15624.55,15720.55,NO,NO,YES,-9578.40,TP,System,Range,Bear-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772349030683-aseys08sz,LONG,30-06-2022 16:50:00,30-06-2022 17:40:00,15783.1,15754.2,526,-15201.40,50.0,15764.1,15821.1,NO,NO,YES,-9578.40,SL,System,Bear-Trend,Bear-Trend,gap-opposite,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772348978202-gpurklnnv,SHORT,29-06-2022 20:30:00,29-06-2022 20:45:00,15816,15794.7,333,7092.90,15.0,15846,15756,YES,NO,YES,-6741.90,TIME_OVER,System,Range,Bull-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772348856377-ca9n3jqo3,SHORT,28-06-2022 15:40:00,28-06-2022 16:35:00,15718.35,15745.35,434,-11718.00,55.0,15741.35,15672.35,NO,NO,YES,-6741.90,SL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772348791699-0qrq4hs2i,LONG,27-06-2022 18:25:00,27-06-2022 19:45:00,15893.05,15870.55,476,-10710.00,80.0,15872.05,15935.05,NO,NO,YES,-9578.40,SL,System,Bull-Reversal,Bull-Trend,gap,LH-HL,None,Yes,Yes,Yes,Yes,"",,
pos-1772348737771-c5lqraqn2,SHORT,24-06-2022 17:40:00,24-06-2022 18:10:00,15629.7,15668.15,322,-12380.90,30.0,15660.7,15567.7,NO,NO,YES,-6741.90,SL,System,Bear-Trend,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772348701465-0p9030u70,LONG,24-06-2022 15:55:00,24-06-2022 17:20:00,15673.85,15635.05,344,-13347.20,85.0,15644.85,15731.85,NO,NO,YES,-9578.40,SL,System,Bull-Trend,Bull-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",,
pos-1772348654354-1s5d27ri0,SHORT,23-06-2022 19:30:00,23-06-2022 20:10:00,15543.05,15585.25,256,-10803.20,40.0,15582.05,15465.05,NO,NO,YES,-6741.90,SL,System,Range,Range,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772348624726-o2fl3sv6m,SHORT,23-06-2022 17:45:00,23-06-2022 18:15:00,15517.4,15425.05,312,28813.20,30.0,15549.4,15453.4,NO,NO,YES,-6741.90,TP,System,Bear-Trend,Range,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772348595009-leut9yksu,LONG,23-06-2022 15:40:00,23-06-2022 17:15:00,15592.95,15557.1,288,-10324.80,95.0,15559.499519045787,15663.479415159676,NO,NO,YES,-9578.40,SL,System,Bull-Trend,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",,
pos-1772348386402-cubh7x9ot,LONG,21-06-2022 20:20:00,21-06-2022 20:45:00,15660,15651.2,312,-2745.60,25.0,15628,15724,YES,NO,YES,-9578.40,TIME_OVER,System,Range,Bull-Trend,gap-opposite,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",,
